"practice_code","practice_name","postcode","subicb_code","non_white_popn","reg_popn","pct_non_white"
"A86004","PROSPECT MEDICAL CENTRE","NE4 8AY","13T",7303.26622442681,15399,0.47426886320065
"A86005","WEST FARM SURGERY","NE12 8LS","99C",595.119801007929,5958,0.0998858343417136
"A86006","ROSEWORTH SURGERY","NE3 1NB","13T",748.330461470838,5529,0.135346439043378
"A86007","AVENUE MEDICAL PRACTICE","NE2 1JQ","13T",367.966333025152,2807,0.131088825445369
"A86008","PARK MEDICAL GROUP","NE3 2PE","13T",1972.10204630009,13132,0.150175300510211
"A86010","BIDDLESTONE HEALTH GROUP","NE6 5SL","13T",1563.63211233088,10068,0.155307122798061
"A86011","WALKER MEDICAL GROUP","NE6 3BS","13T",1255.09244856173,11084,0.11323461282585
"A86012","WEST ROAD MEDICAL CENTRE","NE4 9QB","13T",4927.50821899928,10758,0.458031996560632
"A86013","DENTON PARK MEDICAL GROUP","NE5 2QW","13T",585.328334770321,7397,0.0791305035514832
"A86016","LANE END SURGERY","NE7 7XX","99C",1137.12225920979,9728,0.11689167960627
"A86017","CRUDDAS PARK SURGERY","NE4 7JT","13T",3265.5767030051,10840,0.301252463376854
"A86018","THE GROVE MEDICAL GROUP","NE3 1NU","13T",1789.23478817216,12812,0.139653043098045
"A86020","THE SURGERY-OSBORNE ROAD","NE2 3LD","13T",1814.75220665358,13486,0.134565638933233
"A86021","HOLMSIDE MEDICAL GROUP","NE4 8QB","13T",2084.67721524878,9731,0.214230522582343
"A86022","PARKWAY MEDICAL GROUP","NE5 1LJ","13T",376.917571209018,8539,0.0441407156820492
"A86023","BENFIELD PARK MEDICAL GROUP","NE6 4QD","13T",1257.54703979096,9313,0.135031358293886
"A86024","HEATON ROAD SURGERY","NE6 1SA","13T",1264.76358290573,7568,0.167119923745471
"A86025","WESTERHOPE MEDICAL GROUP","NE5 2LH","13T",2024.27436977347,14408,0.140496555370174
"A86026","THROCKLEY PRIMARY CARE CENTRE","NE15 9PA","13T",289.913808036125,6956,0.0416782357728759
"A86027","NEWCASTLE MEDICAL CENTRE","NE1 7XR","13T",6569.79015631607,19445,0.337865269031426
"A86028","REGENT MEDICAL CENTRE","NE3 1DQ","13T",1166.7265277789,7178,0.162542007213555
"A86029","THORNFIELD MEDICAL GROUP","NE6 1SG","13T",3612.83015971776,20068,0.180029407998693
"A86030","BETTS AVENUE MEDICAL GROUP","NE15 6TQ","13T",2193.26634638761,11454,0.191484751736302
"A86031","FENHAM HALL SURGERY","NE4 9XD","13T",3767.10423354702,10260,0.367164155316474
"A86033","BRUNTON PARK","NE3 5NF","13T",1072.83604496972,7058,0.152002840035381
"A86036","GOSFORTH MEMORIAL MED.CTR","NE3 1TX","13T",1645.83223603762,11044,0.149025012317785
"A86037","ELSWICK FAMILY PRACTICE","NE4 6SH","13T",3012.11625826859,7478,0.402797039083791
"A86038","NEWBURN SURGERY","NE15 8LX","13T",300.24106865976,5822,0.0515700908038063
"A86040","ST. ANTHONY'S HEALTH CENTRE","NE6 2NN","13T",955.00676624124,6637,0.143891331360741
"A86041","SWARLAND AVENUE SURGERY","NE7 7TD","99C",820.958735009093,6611,0.124180719257161
"A86601","DENTON TURRET MEDICAL CENTRE","NE5 2UY","13T",1021.45110095896,8809,0.115955397997384
"A87002","SPRING TERRACE HEALTH CENTRE","NE29 0HQ","99C",318.240810698515,5666,0.0561667509174929
"A87004","COLLINGWOOD HEALTH GROUP","NE29 0SF","99C",1329.74529890732,24525,0.0542199918005025
"A87005","WHITLEY BAY HEALTH CENTRE","NE26 2ND","99C",574.280482362207,12817,0.044806154510588
"A87006","49 MARINE AVENUE SURGERY","NE26 1NA","99C",242.846560359906,5826,0.0416832407071587
"A87007","FOREST HALL MEDICAL GROUP","NE12 9BQ","99C",975.964753319029,18635,0.05237267256877
"A87008","MARINE AVENUE MEDICAL CTR","NE26 3LW","99C",349.929188498155,8271,0.042307966207007
"A87009","PRIORY MEDICAL GROUP","NE29 0HT","99C",733.520052520637,15636,0.0469122571322996
"A87011","BEAUMONT PARK SURGERY","NE25 9XJ","99C",249.672725082256,6630,0.0376580279158757
"A87012","WIDEOPEN MEDICAL CENTRE","NE13 6LN","99C",317.042090548473,7636,0.0415193937334302
"A87013","BEWICKE MEDICAL CENTRE","NE28 0AD","99C",476.979970528781,9332,0.0511122985993121
"A87016","THE VILLAGE GREEN SURGERY","NE28 6BB","99C",668.191595242756,12063,0.0553918258511777
"A87017","WOODLANDS PARK HEALTH CTR","NE13 6JJ","99C",405.544369068214,5987,0.0677374927456512
"A87019","NELSON MEDICAL GROUP","NE29 0DZ","99C",283.969274026678,5055,0.0561759196887592
"A87020","MONKSEATON MEDICAL CENTRE","NE25 9PH","99C",359.294282059778,8932,0.0402255129937056
"A87022","NORTHUMBERLAND PARK MEDICAL GROUP","NE27 0HJ","99C",568.655568197357,9169,0.0620193661465108
"A87023","BRIDGE MEDICAL","NE27 0HJ","99C",292.149846549765,4879,0.0598790421294866
"A87029","HADRIAN HEALTH CENTRE","NE28 7LP","99C",1137.042632411,20166,0.0563841432317267
"A87030","REDBURN PARK MEDICAL CENTRE","NE29 6HT","99C",369.026029725405,5809,0.063526601777484
"A87600","PARK PARADE PRACTICE","NE26 1DU","99C",231.666874102981,4857,0.0476975240072023
"A87612","WELLSPRING MEDICAL PRACT.","NE12 6HS","99C",288.142891424781,6218,0.0463401240631684
"A87615","MALLARD MEDICAL PRACTICE","NE12 6HS","99C",188.224948080433,4982,0.0377810012204803
"A88001","VICTORIA MEDICAL CENTRE","NE31 1NU","00N",119.888426304953,3658,0.0327743100888334
"A88002","FARNHAM MEDICAL CTR.","NE33 4QY","00N",1139.29293080769,17206,0.0662148628854868
"A88003","MARSDEN RD. HEALTH CENTRE","NE34 6RE","00N",635.588043965176,14245,0.0446183253046807
"A88004","MAYFIELD MEDICAL GROUP","NE32 5SE","00N",295.623609240944,9233,0.0320181532807261
"A88005","WENLOCK ROAD SURGERY","NE34 9BP","00N",564.584306280856,4527,0.124714889834517
"A88006","TALBOT MEDICAL CENTRE","NE34 0BX","00N",425.119922519344,8008,0.0530869034115065
"A88007","WAWN STREET SURGERY","NE33 4DX","00N",644.190807413776,7870,0.0818539780703655
"A88008","TRINITY MEDICAL CENTRE","NE33 5DU","00N",658.936695061421,6516,0.101125950746074
"A88009","DR THORNILEY-WALKER & PARTNERS","NE35 9AN","00N",239.996233863082,6265,0.0383074595152565
"A88010","ALBERT ROAD SURGERY","NE32 5AG","00N",93.9526705076317,3022,0.0310895666802223
"A88012","ELLISON VIEW SURGERY","NE31 2SP","00N",193.169745113632,6285,0.030735042977507
"A88013","CENTRAL SURGERY","NE34 8PS","00N",1350.27490128119,19132,0.070576777194292
"A88014","WEST VIEW SURGERY","NE33 4JP","00N",307.273788794737,2854,0.107664256760595
"A88015","ST GEORGE & RIVERSIDE MEDICAL PRACTICE","NE33 5DU","00N",1007.84031375444,7110,0.141749692511173
"A88016","COLLIERY COURT MEDICAL GROUP","NE35 9AN","00N",312.101935896779,8251,0.0378259527204919
"A88022","THE GLEN MEDICAL GROUP","NE31 1NU","00N",353.118901431054,10856,0.0325275332932069
"A88023","WHITBURN SURGERY","SR6 7EE","00N",172.155384361652,5340,0.0322388360227813
"A88025","THE G.P.SUITE","NE32 3UX","00N",146.126688747396,4677,0.0312436794413933
"A88601","IMEARY STREET PRACTICE","NE33 4EG","00N",364.020231857429,4086,0.0890896309000072
"A88608","RAVENSWORTH SURGERY","NE33 3ET","00N",269.735370689794,5847,0.0461322679476302
"A88613","EAST WING PRACTICE","NE32 3UX","00N",135.908780513309,4092,0.0332132894705055
"A89001","DEERNESS PARK MEDICAL GROUP","SR2 8AD","00P",788.879692628071,13406,0.0588452702243824
"A89002","RIVERVIEW SURGERY","SR1 2HJ","00P",1003.75362793427,7167,0.140052131705633
"A89004","HETTON GROUP PRACTICE","DH5 9EZ","00P",213.308962445049,11622,0.018353894548705
"A89005","VILLETTE SURGERY","SR2 8AX","00P",416.067448168341,5514,0.0754565557069896
"A89006","WEARSIDE MEDICAL PRACTICE - PALLION","SR4 7XF","00P",1224.91015794887,8250,0.148473958539257
"A89007","PALLION FAMILY PRACTICE","SR4 7XF","00P",1171.46312729571,10320,0.113513868924003
"A89008","RED HOUSE MEDICAL CENTRE","SR5 5PS","00P",157.070211624021,5264,0.029838566037998
"A89009","HERRINGTON MEDICAL CENTRE","DH4 4LE","00P",239.226957724248,9113,0.0262511749944308
"A89010","DR STEPHENSON & PARTNERS","NE37 2PU","00P",351.647028574948,12352,0.0284688332719355
"A89011","JOSHI NA","SR3 2AN","00P",160.924159929352,4604,0.0349531190115883
"A89012","GALLERIES MEDICAL PRACTICE","NE38 7NQ","00P",303.758176910135,11035,0.0275267944639905
"A89013","THE NEW CITY MEDICAL GROUP","SR1 2QB","00P",691.728656895409,5244,0.131908592085318
"A89015","FULWELL MEDICAL CENTRE,","SR6 8DZ","00P",215.635646406371,9160,0.02354100943301
"A89016","ST BEDE MEDICAL CENTRE","SR6 0QQ","00P",554.034868803521,9178,0.0603655337550142
"A89017","MILLFIELD MEDICAL GROUP","SR4 7AF","00P",1858.16643727123,14375,0.129263752157999
"A89018","ASHBURN MEDICAL CENTRE","SR2 8JG","00P",501.201409707242,5173,0.0968879585747616
"A89019","BRIDGE VIEW MEDICAL GROUP","SR5 2LT","00P",461.550119091681,14921,0.0309329213250909
"A89020","FORGE MEDICAL PRACTICE","SR4 6QE","00P",1372.24628614122,9167,0.149694151428081
"A89021","KEPIER MEDICAL PRACTICE","DH4 5EQ","00P",190.077351755459,8323,0.0228376008356913
"A89022","CONCORD MEDICAL PRACTICE","NE37 2PU","00P",149.74267425136,5196,0.0288188364610008
"A89023","HOUGHTON MEDICAL GROUP,","DH4 4DN","00P",197.742942107122,8047,0.0245734984599381
"A89024","THE BROADWAY MEDICAL PRACTICE","SR3 4HG","00P",333.645510305305,6681,0.0499394567138609
"A89025","SUNDERLAND GP ALLIANCE MEDICAL PRACTICE","NE38 7NQ","00P",318.427229672333,10577,0.0301056282189972
"A89026","NEW WASHINGTON MEDICAL GROUP","NE37 2PU","00P",212.703190022713,7372,0.0288528472629833
"A89027","SPRINGWELL MEDICAL GROUP","SR3 4HG","00P",289.678245636561,6426,0.0450790920691816
"A89028","GRANGEWOOD SURGERY","DH4 4RB","00P",204.97417031776,7186,0.0285240982908099
"A89030","WESTBOURNE MEDICAL GROUP","DH4 4RW","00P",167.328257640277,6477,0.025834222269612
"A89031","HYLTON MEDICAL GROUP","SR4 7XF","00P",775.987374906594,5717,0.135733317282945
"A89032","NEW SILKSWORTH MEDICAL PRACTICE","SR3 2AN","00P",259.71094099148,9466,0.0274361864558927
"A89034","PARK LANE PRACTICE","SR2 7BA","00P",987.460855388853,4318,0.228684774291073
"A89035","SOUTHLANDS MEDICAL GROUP","SR2 0RX","00P",301.317639587204,9254,0.0325607996095963
"A89036","CASTLETOWN MEDICAL CENTRE","SR5 3EX","00P",51.7057092176283,2179,0.0237291001457679
"A89040","MONKWEARMOUTH HEALTH CENTRE","SR6 0AB","00P",258.082971519451,4571,0.0564609432333081
"A89041","HAPPY HOUSE SURGERY","SR3 4BY","00P",325.657790215229,7799,0.0417563521240196
"A89614","SUNDERLAND GP ALLIANCE SOUTH HYLTON SURG","SR4 0LS","00P",188.15180956879,4601,0.0408936773677005
"A89616","RICKLETON MEDICAL CENTRE","NE38 9EH","00P",88.6856413416635,2382,0.0372315874650141
"A89617","I J HEALTHCARE","NE38 9AB","00P",146.386740952448,3902,0.0375158228991409
"A89623","CHESTER SURGERY","SR4 7TU","00P",531.016552614343,2858,0.185800053399
"B81002","CHP LTD - BRANSHOLME","HU7 4DW","03F",93.0040398171407,3050,0.0304931278088986
"B81003","BEACON MEDICAL","DN35 8EB","03H",444.186880933366,12633,0.0351608391461542
"B81004","EASTGATE MEDICAL GROUP, HORNSEA","HU18 1LP","02Y",214.855381984857,12477,0.01722011557144
"B81005","THE CENTRAL SURGERY BARTON","DN18 5ER","03K",350.19975310135,17001,0.0205987737839745
"B81006","HUMBER PRIMARY CARE","YO15 2QW","02Y",300.910938892536,14896,0.0202007880566955
"B81007","WINTERTON MEDICAL PRACTICE","DN15 9TA","03K",202.210522486678,9710,0.0208249765691738
"B81008","EAST HULL FAMILY PRACTICE","HU9 2LJ","03F",1502.18388098286,29810,0.0503919450178751
"B81009","MARKET WEIGHTON GROUP PRACTICE","YO43 3FF","02Y",171.053492998622,9407,0.0181836390983971
"B81011","KINGSTON HEALTH (HULL)","HU3 5QE","03F",639.551607857654,9751,0.0655883096972264
"B81012","DR AP KUMAR","DN31 3AE","03H",125.492543343388,3328,0.037708095956547
"B81013","MONTAGUE MEDICAL PRACTICE","DN14 6JD","02Y",238.580386598151,8625,0.0276614940983363
"B81015","CLEE MEDICAL CENTRE","DN35 7XE","03H",609.247883431297,16417,0.0371107926802276
"B81016","PELHAM MEDICAL GROUP","DN31 1QZ","03H",444.812654974984,9963,0.0446464573898408
"B81017","KINGSTON MEDICAL GROUP","HU3 1TY","03F",3262.19557509203,17947,0.181768294148996
"B81018","ORCHARD 2000 GROUP","HU6 9BS","03F",615.744469181266,9130,0.0674418914765899
"B81020","THE SUTTON MANOR SURGERY","HU7 4PT","03F",195.15356922985,7458,0.0261670111598083
"B81022","CAMBRIDGE AVENUE MEDICAL CENTRE","DN16 3LG","03K",500.730235434308,13201,0.0379312351666016
"B81023","THE CHANTRY HEALTH GROUP","DN31 1QZ","03H",249.085107783375,5988,0.0415973793893412
"B81024","WILLERBY AND SWANLAND SURGERY","HU10 7JR","02Y",506.543002655727,9309,0.0544143305033545
"B81025","HOLDERNESS HEALTH","HU19 2PZ","02Y",472.26549741036,34254,0.0137871634673428
"B81026","ANCORA MEDICAL PRACTICE","DN16 2AB","03K",2198.82980013407,20242,0.108627102071637
"B81027","ST ANDREWS SURGERY","HU3 4BB","03F",959.676519420656,8116,0.118245012249958
"B81029","THE SNAITH AND RAWCLIFFE MEDICAL GROUP","DN14 9DY","02Y",170.291449628177,11380,0.0149640992643389
"B81030","SCARTHO MEDICAL CENTRE","DN33 3JF","03H",620.978770413222,13536,0.0458760911948302
"B81031","FIELDHOUSE MEDICAL GROUP","DN34 4GB","03H",449.866171613573,12025,0.0374109082422929
"B81032","WILBERFORCE SURGERY","HU1 3SA","03F",823.333246014531,5007,0.164436438189441
"B81034","LEVEN & BEEFORD MEDICAL PRACTICE","HU17 5NL","02Y",121.321615940925,11293,0.0107430811955127
"B81035","THE AVENUES MEDICAL CENTRE","HU5 3TJ","03F",588.35609949186,6987,0.0842072562604637
"B81036","POCKLINGTON GROUP PRACTICE","YO42 2BS","03Q",478.870289034696,18241,0.0262524142883996
"B81037","THE PARK SURGERY","YO25 6EB","02Y",229.491030161665,14844,0.0154601879656201
"B81038","THE OAKS MEDICAL CENTRE","HU4 6RF","03F",453.350405831223,7777,0.0582937386950267
"B81039","THE ROXTON PRACTICE","DN40 1JW","03H",1041.71619997296,33938,0.030694684423742
"B81040","DR JAD WEIR & PARTNERS","HU9 5HH","03F",570.969902856119,14789,0.0386077424339793
"B81041","GILBERDYKE HEALTH CENTRE","HU15 2UL","02Y",83.9519345519698,6226,0.0134840884278782
"B81042","MANOR ROAD SURGERY","HU17 7BZ","02Y",392.283808750428,13203,0.029711717696768
"B81043","SOUTH AXHOLME PRACTICE","DN9 1EP","03K",325.956528568465,14907,0.0218660044655843
"B81045","ASHBY TURN PRIMARY CARE PARTNERS","DN16 2UT","03K",696.28725302752,12551,0.0554766355690797
"B81046","THE BRIDGE GROUP PRACTICE","HU6 9BX","03F",894.336999474366,8497,0.105253265796677
"B81047","WOLSELEY MEDICAL CENTRE","HU3 1DS","03F",1188.26617997627,7463,0.159220980835625
"B81048","MODALITY PARTNERSHIP (HULL)","HU5 2NT","03F",4285.68395920499,56559,0.0757736869323182
"B81051","OLD FIRE STATION SURGERY","HU17 8JW","02Y",305.240982812592,10154,0.0300611564715966
"B81052","PRINCES MEDICAL CENTRE","HU5 3QA","03F",1141.45118118317,7285,0.156685131253696
"B81054","CLIFTON HOUSE MEDICAL CENTRE","HU5 2ST","03F",1146.57699865148,8367,0.137035615949741
"B81055","THE LYNTON PRACTICE","DN35 0LN","03H",134.798080298717,4427,0.0304490807089941
"B81058","SYDENHAM GROUP PRACTICE","HU3 4BB","03F",996.014046957246,7939,0.125458375986553
"B81060","FIELD HOUSE SURGERY, BRIDLINGTON","YO15 2AT","02Y",137.917994980797,6159,0.0223929201137842
"B81061","THE RIDINGS MEDICAL GROUP","HU15 2JG","02Y",1685.26761014022,45251,0.0372426600548104
"B81063","BRIDGE STREET SURGERY","DN20 8NT","03K",148.310798424591,6921,0.0214290996134361
"B81064","CHURCH LANE MEDICAL CENTRE","DN15 7AN","03K",1161.85499214648,9549,0.121672949224681
"B81065","TRENT VIEW MEDICAL PRACTICE","DN17 3DR","03K",439.864070668499,11360,0.0387204287560298
"B81068","BARTHOLOMEW MEDICAL GROUP","DN14 6RU","02Y",435.638506147906,17455,0.0249578061385223
"B81069","PRACTICE 3, MEDICAL CENTRE, BRIDLINGTON","YO16 4LZ","02Y",227.770144902146,10401,0.0218988698108014
"B81070","PRACTICE ONE","YO16 4LZ","02Y",134.546262780963,6064,0.0221877082422433
"B81074","CITY HEALTH PRACTICE LTD","HU9 2LR","03F",290.741731242973,6423,0.0452657218189278
"B81075","HASTINGS MEDICAL CENTRE","HU5 5BE","03F",181.033053624277,3511,0.0515616786169972
"B81077","WOODFORD MEDICAL PRACTICE","DN34 4GB","03H",375.166463351334,9754,0.0384628320023922
"B81082","NORTH BEVERLEY MEDICAL CENTRE","HU17 7JY","02Y",216.145180590963,6633,0.0325863380960294
"B81085","BURNBRAE MEDICAL PRACTICE","HU8 8JS","03F",195.854862364883,5011,0.039084985504866
"B81087","BIRKWOOD MEDICAL CENTRE","DN34 5DX","03H",318.750586912912,8195,0.0388957397087141
"B81088","HOWDEN MEDICAL PRACTICE","DN14 7DD","02Y",132.779844467588,7765,0.0170997867955684
"B81090","THE OSWALD ROAD MEDICAL SURGERY","DN15 7PG","03K",667.703454228473,4526,0.147526171946194
"B81091","LITTLEFIELD SURGERY","DN34 4GB","03H",209.490833477736,5399,0.0388017843077859
"B81092","THE MEDICAL CENTRE, DRIFFIELD","YO25 6UH","02Y",187.104400826022,11509,0.0162572248523783
"B81095","CHP LTD - FIELD VIEW","HU6 7HP","03F",282.024202737588,4064,0.069395719177556
"B81097","DELTA HEALTHCARE","HU9 3JA","03F",191.76382767038,2795,0.0686095984509409
"B81099","THE KIRTON LINDSEY AND SCOTTER SURGERY","DN21 4PQ","03K",261.049970874779,10547,0.0247511112994007
"B81100","DR AC MILNER","HU10 6QJ","02Y",148.417521068126,3986,0.0372347017230621
"B81101","GREENGATES MEDICAL GROUP","HU17 0HB","02Y",848.659598662519,22360,0.0379543648775724
"B81104","CAMPUS HEALTH CENTRE","HU5 2EG","03F",1331.11104746266,7899,0.168516400489006
"B81108","DR A SINHA","DN31 2BH","03H",157.559893861693,4599,0.0342595985783198
"B81109","RIVERSIDE SURGERY","DN20 8AS","03K",275.470810083203,12405,0.0222064337027975
"B81112","JAMES ALEXANDER FAMILY PRACTICE","HU7 4DW","03F",312.89581038326,8757,0.0357309364375082
"B81113","CEDAR MEDICAL PRACTICE","DN16 2AB","03K",717.851417717618,8453,0.0849226804350666
"B81118","WEST COMMON LANE TEACHING PRACTICE","DN17 1YH","03K",396.006629751098,8015,0.0494081883657015
"B81119","GOODHEART SURGERY","HU7 4DW","03F",218.163745089935,6546,0.0333277948502803
"B81603","ROXTON AT WEELSBY VIEW","DN32 9SW","03H",0.367824152127753,7,0.0525463074468218
"B81606","STIRLING MEDICAL CENTRE (MATHEWS)","DN31 3AE","03H",173.572614756039,4371,0.0397100468442092
"B81616","DR GT HENDOW'S PRACTICE","HU7 4DW","03F",98.893289791898,2741,0.0360792739116738
"B81617","THE BIRCHES MEDICAL PRACTICE","DN15 6HX","03K",1355.00480576545,9407,0.1440421819672
"B81619","PARK VIEW SURGERY","HU13 9AJ","02Y",135.986776545693,3340,0.0407146037561954
"B81628","BARNETBY MEDICAL CENTRE","DN38 6HZ","03K",59.0447412575573,2975,0.0198469718512798
"B81631","DRS RAUT AND THOUFEEQ","HU7 5DD","03F",157.138804324123,4609,0.0340939041709966
"B81635","LAURBEL SURGERY","HU11 4AR","03F",70.6851764050816,3470,0.0203703678400812
"B81642","DR OZ QURESHI","DN35 0LN","03H",134.134292551236,4307,0.0311433230906051
"B81645","EAST PARK PRACTICE","HU9 3JA","03F",172.518013987235,4183,0.0412426521604674
"B81647","WEST TOWN SURGERY","DN18 5PU","03K",66.120972396775,3088,0.0214122319937743
"B81648","THE KILLINGHOLME SURGERY","DN40 3EL","03K",24.6576156721217,1528,0.0161371830314932
"B81653","KING STREET MEDICAL CENTRE","HU16 5QJ","02Y",363.483777482711,7509,0.0484064159652032
"B81655","GREENLANDS SURGERY","DN31 3AE","03H",126.441865849856,3064,0.0412669274966892
"B81656","RAJ MEDICAL CENTRE","DN34 5LP","03H",249.30013387917,6723,0.0370816798868318
"B81663","CORE CARE FAMILY PRACTICE","DN31 2BH","03H",88.9641939299683,2656,0.0334955549435121
"B81664",NA,"Unknown","UNK",0.184046477602103,6,0.0306744129336838
"B81665","HEALING PARTNERSHIP","DN41 7JB","03H",78.7576793718894,2399,0.0328293786460564
"B81666","DR MITCHELL","HU14 3DB","02Y",109.56209592246,2092,0.0523719387774668
"B81675","HAXBY GROUP CALVERT & NEWINGTON","HU3 6BX","03F",1291.78405296008,13368,0.0966325593177797
"B81697","DR P SURESH BABU","DN32 9EF","03H",112.880361362149,2783,0.040560676019457
"B82002","MILLFIELD SURGERY","YO61 3JR","03Q",148.683302580774,7444,0.019973576381082
"B82004","NIDDERDALE GROUP PRACTICE","HG3 5AT","42D",302.604325362219,10895,0.0277746053567893
"B82005","PRIORY MEDICAL GROUP","YO24 3WX","03Q",4698.52961944566,57660,0.0814868126854952
"B82007","TOWNHEAD SURGERY","BD24 9JA","36J",133.161984838823,9555,0.0139363668067842
"B82008","NORTH HOUSE SURGERY","HG4 1HL","42D",277.477902648488,8536,0.0325067833468238
"B82010","RIPON SPA SURGERY","HG4 2BE","42D",284.783036519695,7927,0.0359257015919887
"B82011","SHERBURN SURGERY","YO17 8PH","42D",76.055596878906,5641,0.0134826443678259
"B82012","THE LEEDS ROAD PRACTICE","HG2 8AY","42D",701.331705801468,14776,0.0474642464673435
"B82013","THE MOSS PRACTICE","HG1 5JP","42D",1142.58184646589,19720,0.0579402559059784
"B82014","KINGSWOOD SURGERY","HG2 7SA","42D",393.455130974541,6736,0.0584107973537026
"B82016","EAST PARADE SURGERY","HG1 5AR","42D",496.134943234044,8054,0.061601060744232
"B82017","WHITBY GROUP PRACTICE","YO21 1SD","42D",241.323482008893,13552,0.017807222698413
"B82018","ESCRICK SURGERY","YO19 6LE","03Q",200.392247842766,6317,0.031722692392396
"B82019","TOPCLIFFE SURGERY","YO7 3RP","42D",187.273620154701,3779,0.0495563959128607
"B82021","DALTON TERRACE SURGERY","YO24 4DB","03Q",540.029671132192,9099,0.0593504419312223
"B82022","GREAT AYTON SURGERY","TS9 6BL","42D",101.429607375659,5664,0.0179077696637816
"B82023","CATTERICK VILLAGE SURGERY","DL10 7LD","42D",374.336215594341,6408,0.0584170124210894
